Age,Gender,Years at Company,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Company Reputation,Employee Recognition,Attrition,Job Role_Education,Job Role_Finance,Job Role_Healthcare,Job Role_Media,Job Role_Technology,Marital Status_Divorced,Marital Status_Married,Marital Status_Single
58,1,25,71312,2,3,4,0,1,82,2,0,1,2,84,0,3,3,1,0,0,0,0,1,0,1,0
44,1,25,46344,4,3,3,2,0,60,4,3,2,1,70,0,3,1,0,0,0,0,1,0,1,0,0
57,0,4,50536,3,3,3,1,0,87,1,1,2,2,70,0,1,1,0,0,0,0,1,0,1,0,0
45,0,14,59528,2,3,4,0,0,36,2,0,1,2,58,1,3,3,1,0,0,0,0,1,0,0,1
21,1,2,52896,2,2,3,0,0,67,3,1,2,1,16,0,3,3,1,0,0,1,0,0,1,0,0
53,0,45,53232,2,2,4,0,1,29,2,0,1,3,50,0,3,2,1,0,0,0,0,1,0,0,1
21,0,3,39672,4,2,3,1,1,7,4,5,1,3,55,0,3,1,1,1,0,0,0,0,0,0,1
59,0,51,71976,3,4,3,0,0,42,2,2,2,1,79,0,1,3,1,0,0,1,0,0,0,0,1
31,1,10,32816,3,2,4,3,0,34,4,0,3,3,25,0,3,2,0,1,0,0,0,0,0,1,0
50,1,4,37072,3,4,3,1,1,53,4,0,3,2,20,0,1,1,0,1,0,0,0,0,0,1,0
22,0,5,83968,2,3,3,0,0,36,5,1,2,2,20,1,2,2,0,0,0,0,0,1,0,1,0
57,1,40,50472,1,3,2,1,1,48,2,4,1,1,114,0,3,4,1,0,0,0,1,0,0,1,0
39,1,13,70800,1,2,3,0,0,23,4,0,2,2,48,1,1,3,1,0,0,1,0,0,0,0,1
49,0,5,43192,1,3,3,0,1,82,2,2,1,2,51,0,4,3,1,0,0,0,1,0,0,0,1
39,0,6,41272,3,4,3,0,1,69,3,4,1,2,49,0,3,2,1,0,0,0,1,0,0,1,0
53,0,5,60352,3,1,3,3,1,2,4,5,2,2,18,0,3,1,0,0,0,0,0,1,1,0,0
58,0,15,75592,3,2,3,3,0,18,4,3,1,2,93,1,3,2,0,0,1,0,0,0,0,1,0
52,0,33,62936,4,2,3,0,1,21,4,1,1,2,59,0,3,1,1,0,1,0,0,0,0,0,1
23,1,8,34048,3,1,4,1,0,61,4,0,2,2,71,0,3,3,1,1,0,0,0,0,0,1,0
49,1,9,44688,2,2,4,0,0,95,2,5,1,3,82,1,2,2,1,0,0,0,1,0,0,0,1
45,0,8,45800,2,3,3,2,1,49,2,2,1,2,41,1,4,2,1,0,0,0,1,0,0,1,0
20,0,6,40640,2,4,4,0,0,80,1,4,2,1,66,1,4,1,0,1,0,0,0,0,0,1,0
54,1,38,48480,3,3,4,0,0,21,1,5,2,2,72,0,1,3,0,0,0,0,1,0,0,1,0
55,0,7,38368,3,3,3,2,1,68,3,3,2,1,63,0,2,2,1,1,0,0,0,0,0,1,0
39,1,13,74048,2,1,3,0,0,92,2,2,1,2,53,1,3,1,1,0,1,0,0,0,0,0,1
20,0,1,34016,2,4,1,0,1,37,3,1,3,1,58,0,3,1,1,1,0,0,0,0,0,0,1
41,1,24,69592,1,1,4,0,1,16,5,0,1,2,47,0,3,2,1,0,0,0,0,1,0,0,1
35,1,25,64976,3,2,3,0,0,63,2,1,1,1,50,0,2,3,0,0,0,1,0,0,0,1,0
57,1,13,41824,2,3,3,0,0,27,4,0,2,2,48,0,3,3,0,1,0,0,0,0,0,1,0
48,1,31,39232,4,3,3,1,1,52,3,0,1,2,62,0,3,1,0,1,0,0,0,0,1,0,0
41,1,22,42976,2,3,1,2,0,21,2,2,1,1,84,0,2,1,0,0,0,0,1,0,0,1,0
51,1,15,83936,2,2,3,2,1,25,5,1,2,2,58,0,2,2,0,0,0,0,0,1,1,0,0
41,0,3,90328,4,4,4,0,0,93,2,1,1,3,78,0,2,2,1,0,1,0,0,0,1,0,0
29,1,5,44624,3,3,3,0,0,96,1,3,1,1,21,0,1,3,1,1,0,0,0,0,0,1,0
20,0,5,52512,4,2,3,3,1,4,2,0,1,3,15,0,3,1,1,0,0,1,0,0,0,1,0
49,1,5,82184,3,3,3,3,0,89,2,2,1,2,62,0,3,3,1,0,0,0,0,1,0,0,1
40,1,18,26696,2,2,2,0,0,10,4,3,1,3,42,0,3,1,0,1,0,0,0,0,0,1,0
30,0,8,42456,1,2,3,0,1,42,3,4,2,1,38,0,1,1,1,0,0,0,0,1,0,0,1
48,0,27,47616,3,3,1,4,1,15,3,0,1,2,64,1,2,3,0,0,0,0,1,0,0,1,0
34,1,22,47720,3,4,3,2,0,5,4,0,1,2,49,0,2,1,1,1,0,0,0,0,0,0,1
36,1,4,41488,3,4,2,0,0,17,2,6,2,2,70,0,1,2,1,1,0,0,0,0,0,0,1
30,1,4,77168,2,2,3,0,0,44,3,1,2,2,21,0,1,2,0,0,0,1,0,0,0,1,0
32,1,8,63352,4,4,2,1,0,46,1,1,2,1,51,0,2,2,1,0,0,1,0,0,0,1,0
41,1,31,75896,1,4,2,0,0,27,2,1,1,2,47,0,3,1,1,0,0,1,0,0,0,1,0
29,0,6,59088,2,1,3,4,0,22,4,0,3,1,7,0,3,3,0,0,0,1,0,0,0,1,0
30,0,21,30544,4,3,3,0,0,2,1,4,2,2,34,0,3,1,0,1,0,0,0,0,0,1,0
25,0,2,55856,1,3,3,0,1,56,5,0,2,3,53,0,2,1,0,0,0,1,0,0,0,1,0
23,1,15,68328,3,2,3,0,1,63,5,2,1,1,61,0,3,1,0,0,0,0,0,1,0,1,0
46,0,5,58160,1,3,3,1,1,84,4,0,3,1,27,1,2,2,0,0,1,0,0,0,0,0,1
46,0,5,91832,4,4,3,1,0,10,1,1,1,1,24,1,1,1,1,0,1,0,0,0,0,0,1
21,1,6,49760,3,4,4,0,0,15,2,1,1,3,28,0,3,1,1,0,0,0,1,0,0,1,0
57,1,31,62632,4,2,3,2,1,58,2,0,2,2,101,1,3,3,0,0,0,0,0,1,0,1,0
50,1,9,69640,4,3,3,0,1,49,5,1,2,3,35,0,3,1,0,0,0,1,0,0,0,1,0
29,0,10,34096,2,2,4,0,1,98,4,0,3,1,52,0,1,3,0,1,0,0,0,0,0,1,0
40,1,17,60696,3,1,3,1,1,11,4,4,2,3,93,1,3,2,0,0,0,1,0,0,0,0,1
56,1,43,49080,2,1,3,0,0,76,3,2,2,2,58,0,3,2,1,0,0,0,1,0,0,0,1
31,1,18,63456,3,2,1,1,0,93,4,0,3,2,80,1,3,2,0,0,1,0,0,0,1,0,0
35,0,1,52464,1,4,3,3,1,7,1,1,1,1,50,0,3,3,0,0,0,0,0,1,0,1,0
35,0,24,40824,3,3,3,1,0,23,3,0,2,1,59,0,3,3,0,1,0,0,0,0,1,0,0
33,1,23,91480,4,3,3,2,0,10,2,0,1,2,62,0,1,1,0,0,1,0,0,0,0,1,0
47,0,14,15648,1,3,3,0,0,14,3,1,3,2,64,0,3,1,1,1,0,0,0,0,0,0,1
26,0,14,48688,3,1,4,0,1,50,3,0,2,2,35,1,3,1,0,0,0,0,1,0,1,0,0
20,1,7,51544,3,2,3,0,0,84,1,4,3,2,20,0,3,1,0,0,1,0,0,0,0,0,1
28,1,11,84168,4,3,1,0,0,24,5,2,1,2,62,0,3,2,0,0,0,0,0,1,0,1,0
45,1,19,43280,3,3,3,0,0,8,5,0,1,2,54,0,3,1,0,0,0,0,1,0,0,1,0
30,1,16,23120,2,4,3,0,0,49,3,4,1,2,59,0,3,1,1,1,0,0,0,0,0,0,1
56,1,24,55376,2,2,3,2,0,59,4,0,2,2,95,0,1,4,0,0,0,1,0,0,0,0,1
53,1,17,81600,2,2,3,0,0,75,4,3,1,2,30,0,3,2,1,0,0,1,0,0,0,0,1
55,0,21,64160,3,3,3,0,0,70,2,3,1,1,74,0,3,1,1,0,0,0,0,1,0,1,0
58,1,14,94688,4,1,3,0,1,24,4,0,1,3,93,1,1,2,0,0,1,0,0,0,0,1,0
38,1,11,61656,3,3,3,1,0,55,1,5,1,3,39,0,4,2,0,0,1,0,0,0,0,1,0
27,1,16,83168,3,3,3,0,1,83,2,1,2,2,34,0,3,2,1,0,0,0,0,1,0,1,0
57,1,38,98776,2,3,3,1,0,8,2,2,2,2,85,0,3,1,0,0,1,0,0,0,1,0,0
33,0,9,23072,3,2,3,1,0,31,1,1,3,3,50,0,4,1,0,1,0,0,0,0,0,1,0
18,0,10,63448,3,4,3,3,0,26,3,1,2,1,78,0,4,3,1,0,0,0,0,1,1,0,0
31,1,4,30640,2,3,1,0,0,62,5,1,3,3,31,0,3,2,0,1,0,0,0,0,0,0,1
52,0,13,49688,2,3,3,3,1,50,1,1,1,2,35,0,1,3,1,0,0,0,1,0,0,0,1
53,1,13,50056,3,2,2,2,0,51,4,4,1,1,72,0,1,1,1,0,0,1,0,0,0,0,1
47,0,11,64168,2,2,3,1,1,48,1,0,1,3,84,0,3,1,1,0,1,0,0,0,0,0,1
47,1,11,74936,2,3,3,1,1,59,5,2,2,3,73,0,2,1,0,0,0,0,0,1,0,1,0
25,0,16,65224,3,1,3,1,1,60,4,0,1,3,46,0,3,3,1,0,1,0,0,0,0,1,0
59,1,7,56072,3,3,4,0,1,93,4,2,1,3,42,1,3,1,1,0,0,1,0,0,0,0,1
24,0,3,92408,3,2,4,0,0,10,1,2,3,2,9,0,3,1,1,0,0,0,0,1,1,0,0
42,0,6,29360,1,3,3,3,0,91,5,0,2,1,53,0,3,2,0,1,0,0,0,0,0,1,0
45,1,20,45680,3,4,4,2,0,84,3,1,2,1,39,0,4,1,1,0,0,0,0,1,0,0,1
44,1,9,79488,4,4,3,0,0,45,3,5,3,2,85,0,3,2,0,0,0,0,0,1,0,1,0
34,0,22,75984,2,3,3,0,1,46,2,0,1,2,47,0,3,2,1,0,0,0,0,1,0,1,0
23,1,5,55600,4,4,3,0,0,69,1,1,3,2,60,0,3,2,0,0,0,1,0,0,0,1,0
36,1,27,69936,2,3,3,1,0,93,3,0,1,3,98,0,1,1,1,0,0,1,0,0,0,0,1
58,0,47,83904,2,4,3,0,0,75,2,1,3,1,81,0,3,2,0,0,1,0,0,0,0,0,1
57,1,16,46288,2,3,4,0,0,52,1,5,1,3,33,0,1,2,1,1,0,0,0,0,0,0,1
22,1,12,70416,2,1,2,0,0,20,1,2,1,2,73,0,3,3,1,0,0,0,0,1,0,0,1
24,0,4,56096,1,4,3,2,0,33,1,1,2,2,61,0,3,3,1,0,1,0,0,0,0,0,1
41,1,26,61800,3,3,3,2,0,15,1,4,2,2,102,0,2,1,0,0,1,0,0,0,0,0,1
27,1,4,47224,3,2,3,0,0,47,2,1,1,1,36,0,2,1,1,0,0,0,0,1,0,1,0
52,0,40,45216,2,3,3,0,0,39,2,0,2,2,55,0,1,1,1,1,0,0,0,0,0,0,1
39,1,24,40664,3,4,4,0,0,74,3,3,2,1,86,1,3,1,0,0,0,0,1,0,0,1,0
39,1,9,71184,4,2,4,0,0,34,4,1,3,2,83,0,1,1,0,0,0,0,0,1,0,1,0
45,0,32,35368,3,4,3,1,0,74,4,3,2,2,60,1,3,2,0,1,0,0,0,0,0,1,0
42,0,21,39104,3,3,3,1,1,39,3,1,3,1,94,1,1,2,0,1,0,0,0,0,0,1,0
31,0,23,78904,3,3,4,2,1,71,1,2,1,3,73,0,1,3,1,0,0,1,0,0,0,0,1
52,0,32,36560,1,2,3,0,0,65,4,1,3,1,103,0,1,2,0,1,0,0,0,0,0,1,0
40,1,30,44264,1,2,4,2,1,71,3,4,2,2,52,0,3,1,0,0,0,0,1,0,0,1,0
34,0,25,79168,1,2,3,3,1,55,5,0,1,2,38,0,2,2,0,0,0,0,0,1,0,1,0
42,0,33,61424,3,4,3,3,0,30,1,2,2,2,72,0,3,1,0,0,0,0,0,1,0,1,0
29,1,20,71824,3,3,3,3,0,71,4,2,2,2,98,0,3,3,0,0,0,1,0,0,1,0,0
40,1,28,66904,4,3,3,0,0,43,4,0,2,2,74,0,3,1,0,0,0,1,0,0,0,0,1
48,0,27,43688,2,4,3,1,0,20,4,1,2,3,44,0,3,4,0,1,0,0,0,0,0,1,0
28,1,5,80904,2,4,3,0,0,94,2,3,1,2,40,0,1,3,1,0,0,1,0,0,0,1,0
26,0,9,57504,2,2,3,1,0,7,3,4,1,2,66,0,1,1,1,0,0,1,0,0,0,1,0
22,0,10,70576,1,1,3,2,1,25,3,0,1,3,61,0,4,4,1,0,0,1,0,0,0,1,0
55,1,37,104944,3,1,3,0,0,74,2,1,2,1,89,0,3,3,1,0,0,0,0,1,0,0,1
26,0,18,49632,4,1,3,1,0,7,2,4,1,2,61,0,3,4,1,0,0,0,1,0,0,0,1
22,0,1,42832,2,3,3,1,0,80,4,2,2,1,12,0,3,2,0,0,0,0,1,0,0,1,0
39,0,13,83584,3,3,2,2,0,59,2,0,2,1,32,0,2,1,1,0,1,0,0,0,0,0,1
55,1,6,52344,4,2,3,0,0,6,4,0,2,2,22,0,3,3,0,0,0,0,1,0,0,1,0
51,1,12,70064,1,3,3,1,1,84,4,1,3,2,58,0,2,3,0,0,0,0,0,1,1,0,0
40,0,27,79728,2,3,2,0,0,89,3,0,2,2,73,1,3,2,1,0,0,0,0,1,0,1,0
51,0,8,58688,2,3,4,0,0,4,5,0,1,1,16,0,3,1,0,0,0,1,0,0,0,1,0
18,0,6,48672,2,2,2,1,1,28,5,4,2,2,64,0,4,1,1,0,0,0,1,0,0,0,1
40,0,28,67448,3,3,2,2,0,61,3,0,1,1,29,0,1,2,1,0,0,1,0,0,0,0,1
55,1,38,37448,2,2,3,0,0,19,3,1,2,1,75,0,3,3,0,1,0,0,0,0,1,0,0
24,0,9,61160,3,4,3,2,0,13,3,1,1,2,20,0,3,4,1,0,1,0,0,0,1,0,0
57,1,19,76480,3,3,1,1,0,72,4,0,1,3,33,0,2,2,1,0,1,0,0,0,0,0,1
52,1,15,43392,3,3,3,0,0,16,2,1,1,2,82,0,2,2,1,1,0,0,0,0,0,0,1
41,1,1,66336,2,3,3,2,0,96,5,5,1,2,34,0,1,3,0,0,0,0,0,1,0,0,1
45,1,17,68064,3,3,3,0,0,70,5,0,2,3,90,1,3,3,0,0,0,1,0,0,0,0,1
47,1,21,80536,1,1,3,3,0,69,1,1,2,1,26,0,4,1,0,0,0,0,0,1,0,0,1
38,0,5,25392,3,3,3,1,1,13,3,0,1,2,80,0,3,3,1,1,0,0,0,0,0,0,1
21,0,12,80736,2,3,3,2,0,38,3,4,1,2,14,0,1,1,1,0,0,1,0,0,0,1,0
35,1,21,62472,1,3,4,2,0,10,1,0,1,3,77,1,2,3,0,0,0,1,0,0,1,0,0
20,1,6,53216,4,1,4,0,0,66,1,2,1,3,82,0,4,1,1,0,0,0,1,0,0,0,1
33,1,8,62784,3,3,3,2,0,2,2,2,1,1,56,0,2,2,0,0,0,1,0,0,0,1,0
39,0,8,32952,1,2,3,0,1,2,1,2,1,2,13,0,3,1,1,1,0,0,0,0,0,0,1
47,0,27,62568,2,2,3,0,1,88,2,3,1,2,53,0,1,1,1,0,0,1,0,0,0,1,0
23,0,2,55224,4,2,3,1,1,83,4,2,3,3,53,0,4,1,1,0,0,0,0,1,0,1,0
18,1,6,92424,2,3,3,0,0,15,2,0,1,2,70,0,2,2,1,0,0,0,0,1,0,0,1
53,1,10,48456,3,2,3,3,0,38,2,0,2,1,29,0,2,1,1,0,0,0,0,1,0,0,1
35,0,22,64416,1,2,3,1,0,12,5,3,1,2,85,0,3,2,1,0,1,0,0,0,0,0,1
22,0,11,53448,3,3,3,0,0,42,2,4,2,2,40,0,3,3,1,0,0,0,1,0,0,0,1
45,1,10,42088,3,4,4,3,1,36,1,1,2,2,46,0,3,1,0,1,0,0,0,0,0,1,0
30,0,18,61224,3,3,3,1,0,14,3,4,2,3,76,0,2,1,0,0,1,0,0,0,0,0,1
28,0,11,55472,2,3,4,0,1,56,1,0,2,1,27,0,2,3,1,0,0,1,0,0,0,0,1
20,1,5,79040,4,3,3,0,1,61,5,0,2,1,81,0,4,3,0,0,1,0,0,0,0,1,0
37,1,1,35056,1,4,3,0,0,75,4,0,1,1,70,0,2,3,1,1,0,0,0,0,0,1,0
48,1,10,66816,1,3,3,1,0,53,5,0,1,1,68,0,3,2,1,0,0,1,0,0,1,0,0
47,0,28,62456,3,4,3,0,0,11,1,1,1,3,69,1,3,2,1,0,0,1,0,0,0,1,0
27,0,5,52928,2,4,3,3,0,69,2,1,3,2,61,0,4,1,0,0,0,1,0,0,0,1,0
23,0,12,61880,3,4,1,0,0,94,1,1,2,2,54,0,3,1,1,0,0,1,0,0,0,1,0
43,0,14,40152,3,4,4,0,0,56,2,2,2,2,32,0,3,3,1,0,0,0,1,0,1,0,0
54,1,11,42296,3,4,3,0,0,80,3,2,3,2,89,0,3,1,1,0,0,0,1,0,0,0,1
44,0,9,47200,4,4,3,2,1,24,2,2,1,1,55,0,3,2,1,0,0,1,0,0,0,0,1
41,0,9,28680,3,3,3,0,1,35,5,5,3,2,42,0,4,3,0,1,0,0,0,0,0,1,0
57,1,44,71496,2,2,3,0,0,73,4,4,3,2,100,0,3,1,0,0,0,0,0,1,0,1,0
43,1,12,71368,2,4,2,0,0,96,2,0,1,3,27,0,3,3,1,0,0,1,0,0,1,0,0
30,1,22,52160,1,4,3,0,0,35,1,0,2,2,68,0,3,2,1,0,0,0,1,0,0,1,0
57,1,7,77360,1,3,3,1,0,57,4,1,2,3,15,0,4,1,0,0,0,1,0,0,0,1,0
52,0,13,64296,4,3,3,0,1,21,4,2,1,2,57,0,2,3,1,0,1,0,0,0,1,0,0
42,0,23,44064,2,1,2,0,0,74,3,2,2,3,24,0,1,2,1,1,0,0,0,0,0,1,0
37,1,24,86096,3,3,3,2,0,46,1,5,3,2,80,0,1,2,0,0,0,0,0,1,0,1,0
56,1,47,86272,2,2,4,0,0,5,2,1,3,1,126,0,3,1,0,0,0,0,0,1,0,1,0
39,1,24,79792,2,2,4,2,0,37,2,2,1,3,73,1,2,1,1,0,0,0,0,1,0,1,0
39,1,11,49296,3,2,3,0,0,85,4,0,2,1,15,0,3,4,0,0,0,0,1,0,1,0,0
33,1,13,30248,1,4,3,1,0,44,3,1,3,2,21,0,3,3,0,1,0,0,0,0,1,0,0
54,0,41,43472,4,2,2,0,0,88,4,0,3,2,89,0,2,3,0,0,0,0,1,0,0,1,0
30,0,9,64704,2,4,3,0,0,59,1,6,1,2,50,0,1,3,1,0,0,1,0,0,0,1,0
34,1,22,103352,2,3,2,0,1,47,1,1,2,1,52,0,2,2,0,0,1,0,0,0,0,1,0
33,1,25,79768,3,3,3,2,0,23,2,1,1,1,92,1,3,3,0,0,0,1,0,0,0,1,0
35,0,25,37032,2,3,3,3,1,49,5,0,3,1,93,0,3,3,0,1,0,0,0,0,0,1,0
25,1,16,44704,3,4,3,1,0,56,2,4,1,2,69,1,3,1,0,0,0,0,1,0,0,0,1
52,0,23,49736,3,2,3,1,0,59,1,0,1,2,73,0,3,2,0,0,0,0,1,0,0,1,0
30,1,15,43768,3,3,3,0,0,99,4,2,2,3,58,0,3,2,1,0,0,0,1,0,1,0,0
52,0,29,46920,1,4,4,0,0,97,2,1,2,2,33,0,4,4,1,0,0,0,1,0,0,0,1
59,0,22,75888,2,3,4,2,0,65,4,2,1,1,31,1,3,1,1,0,0,0,0,1,0,0,1
43,1,11,84384,1,3,3,2,0,52,4,2,3,2,90,0,3,3,0,0,0,0,0,1,0,1,0
53,0,9,65464,2,3,3,0,0,79,1,1,1,3,35,0,2,1,1,0,0,0,0,1,0,1,0
48,1,5,56280,2,1,3,0,1,78,5,2,2,2,22,0,4,2,0,0,0,0,0,1,0,0,1
18,1,8,74808,3,2,4,0,0,39,2,0,1,2,52,0,4,2,1,0,0,0,0,1,0,1,0
36,1,25,46856,2,1,2,0,0,23,4,4,1,2,42,0,3,1,0,0,0,0,1,0,0,0,1
28,0,17,52504,2,1,3,2,0,35,1,2,2,1,24,0,2,1,1,0,0,1,0,0,0,0,1
20,0,9,36456,4,4,2,0,0,40,2,1,1,3,84,0,4,2,1,1,0,0,0,0,0,0,1
45,1,9,25368,3,3,3,0,1,12,1,2,2,2,22,1,2,2,0,1,0,0,0,0,0,1,0
56,1,6,66496,2,1,1,0,1,61,1,2,2,2,65,0,2,4,0,0,0,1,0,0,1,0,0
47,1,8,53544,1,3,2,0,0,35,1,5,2,1,56,0,1,1,1,0,0,0,1,0,1,0,0
47,1,27,65072,2,3,4,1,1,23,1,1,3,2,39,0,3,1,0,0,0,0,0,1,0,0,1
54,0,18,29568,3,3,3,0,0,60,3,5,1,1,22,0,1,3,0,1,0,0,0,0,0,1,0
51,1,36,49384,2,3,1,0,0,20,3,4,2,1,48,0,3,1,0,0,0,0,1,0,0,1,0
56,0,13,62440,1,3,3,0,0,76,3,2,1,3,41,1,1,1,1,0,0,1,0,0,0,0,1
58,1,7,43064,2,4,3,1,0,51,2,0,1,1,37,0,3,1,1,0,0,0,1,0,1,0,0
19,0,11,71368,3,2,3,0,1,44,1,3,1,2,74,0,3,3,1,0,0,1,0,0,0,0,1
44,1,3,81336,2,3,4,2,0,58,1,0,2,1,39,0,3,1,1,0,0,0,0,1,0,1,0
36,0,5,47816,2,3,3,0,0,75,2,3,3,2,17,1,2,1,0,0,0,0,1,0,0,1,0
48,1,3,69760,3,2,3,0,1,71,2,0,3,2,25,1,2,3,0,0,1,0,0,0,0,1,0
49,0,16,75592,3,2,3,2,0,92,4,2,1,2,65,0,3,2,1,0,0,0,0,1,0,0,1
18,1,3,43224,2,4,2,1,0,28,3,0,2,1,38,0,1,4,1,1,0,0,0,0,0,0,1
41,0,30,48936,3,3,3,1,1,41,1,0,2,1,80,1,3,2,0,1,0,0,0,0,0,0,1
28,1,18,74128,1,2,4,0,0,25,3,3,2,2,22,1,1,2,0,0,1,0,0,0,0,1,0
39,1,10,64616,4,4,3,1,0,75,3,2,2,1,39,1,1,1,0,0,0,1,0,0,1,0,0
18,1,2,59408,1,3,3,0,0,5,1,1,2,2,60,1,1,2,0,0,0,1,0,0,1,0,0
53,1,45,65584,2,3,3,0,0,32,2,0,2,1,76,0,1,2,0,0,0,1,0,0,0,1,0
27,1,16,55688,3,4,3,0,0,4,3,1,2,1,56,0,1,2,0,0,0,1,0,0,0,0,1
33,1,15,32808,2,1,3,1,0,34,3,0,1,2,49,0,4,1,1,1,0,0,0,0,0,1,0
19,1,7,43048,2,4,1,1,0,70,2,0,1,1,24,0,2,1,1,1,0,0,0,0,0,0,1
22,0,2,66856,2,3,2,1,1,1,4,4,2,2,26,0,3,1,1,0,0,1,0,0,0,0,1
33,0,19,38600,3,4,3,2,0,37,3,1,3,1,81,0,2,1,1,1,0,0,0,0,0,0,1
18,1,10,28864,3,3,4,2,0,77,3,3,2,2,87,0,3,1,0,1,0,0,0,0,0,1,0
48,0,11,54616,4,3,3,0,0,15,2,1,1,2,56,0,2,2,0,0,0,0,0,1,0,1,0
26,1,14,78160,3,2,3,0,1,5,3,1,2,2,51,0,3,2,1,0,0,0,0,1,0,0,1
55,0,31,38280,1,4,3,0,0,53,2,0,2,1,43,0,3,3,1,1,0,0,0,0,0,0,1
51,1,4,55256,1,4,3,0,0,68,3,1,2,1,40,0,3,2,1,0,0,0,1,0,0,0,1
19,0,11,68464,3,1,3,1,0,29,3,0,2,1,39,0,1,1,0,0,0,0,0,1,0,1,0
55,1,28,50384,3,3,3,0,0,29,1,2,1,2,48,0,2,2,0,0,0,0,1,0,0,1,0
55,0,46,53672,3,3,4,0,0,73,3,5,3,2,72,1,3,1,0,0,0,0,1,0,0,1,0
56,1,8,62600,2,3,3,2,1,64,1,5,2,2,72,0,4,1,1,0,0,0,0,1,0,1,0
58,0,31,85568,2,1,3,0,0,61,3,1,1,2,87,0,2,1,1,0,1,0,0,0,1,0,0
46,0,6,22312,1,4,3,1,1,33,2,0,2,2,49,0,3,3,0,1,0,0,0,0,0,1,0
29,1,15,30152,2,3,4,0,0,83,2,1,2,1,29,0,1,3,1,1,0,0,0,0,0,1,0
33,1,22,62744,3,4,3,1,0,71,3,0,2,3,72,0,1,1,0,0,0,1,0,0,0,0,1
55,0,12,23120,3,3,3,2,0,74,3,1,2,2,66,0,3,1,0,1,0,0,0,0,0,1,0
21,0,3,64040,1,3,4,0,1,66,4,1,1,1,15,0,3,2,1,0,0,1,0,0,0,1,0
49,1,24,64784,3,3,3,0,1,75,3,3,1,3,103,1,3,1,0,0,0,0,0,1,0,0,1
48,0,12,38968,3,3,3,0,0,51,1,0,3,1,39,1,4,3,0,1,0,0,0,0,0,0,1
38,0,12,35928,1,3,3,0,0,3,4,0,2,2,38,1,3,3,0,0,1,0,0,0,0,1,0
27,0,13,71120,3,2,4,1,1,94,3,0,1,2,44,0,2,2,1,0,0,1,0,0,0,0,1
29,1,5,46192,2,3,3,0,0,75,5,2,2,2,67,0,2,2,1,1,0,0,0,0,0,0,1
24,0,12,47416,2,3,4,0,1,42,1,2,1,3,50,0,4,3,0,0,0,0,1,0,0,1,0
42,0,13,48688,4,3,2,0,0,31,3,0,2,2,20,0,4,4,1,0,0,0,1,0,0,1,0
34,1,17,38952,1,4,3,0,0,4,3,2,1,1,48,0,2,1,1,1,0,0,0,0,0,0,1
19,0,5,29992,3,3,3,0,1,30,1,0,1,1,41,0,1,2,1,1,0,0,0,0,0,1,0
43,0,11,73632,4,2,3,0,1,69,1,0,3,2,28,0,1,4,0,0,0,1,0,0,0,0,1
54,0,16,53504,4,4,3,1,0,38,3,1,2,2,53,0,2,3,1,0,0,0,1,0,0,0,1
32,0,17,68176,4,2,1,0,0,89,1,1,1,1,93,0,1,1,1,0,0,0,0,1,0,0,1
26,0,4,49424,1,3,3,2,1,95,4,0,1,2,74,0,1,2,1,1,0,0,0,0,0,1,0
27,1,18,26272,3,3,3,0,1,45,4,3,2,3,63,0,4,2,0,1,0,0,0,0,1,0,0
58,0,41,52784,2,1,3,2,0,78,5,2,2,3,73,0,3,2,0,0,0,0,0,1,1,0,0
25,1,13,78912,2,4,3,0,0,3,2,0,1,3,38,1,4,1,0,0,0,1,0,0,1,0,0
21,1,8,77688,3,2,3,1,1,91,4,0,1,2,15,0,2,2,0,0,1,0,0,0,0,1,0
57,1,30,40936,1,3,3,0,0,57,1,0,1,2,102,0,2,4,1,1,0,0,0,0,0,0,1
35,0,11,66824,3,4,3,0,0,35,2,0,2,2,88,0,1,2,1,0,0,1,0,0,0,0,1
34,1,10,68128,2,4,2,0,0,4,3,3,1,2,24,0,2,1,0,0,1,0,0,0,0,1,0
48,0,12,52984,3,3,1,1,0,64,1,2,1,2,68,0,3,1,1,0,1,0,0,0,0,0,1
57,1,46,54744,2,2,1,0,0,7,3,5,3,1,88,0,3,3,0,0,0,1,0,0,1,0,0
37,0,14,80104,4,1,3,0,0,50,4,5,1,3,54,0,1,2,0,0,1,0,0,0,0,0,1
31,1,17,30960,2,3,3,0,1,75,4,1,3,2,41,0,3,3,1,1,0,0,0,0,0,0,1
18,0,8,86768,2,4,3,3,0,85,1,1,2,1,34,0,3,2,0,0,0,0,0,1,0,1,0
42,1,33,41520,1,2,3,2,1,48,1,6,1,1,94,0,3,3,1,1,0,0,0,0,0,1,0
29,1,17,52184,4,2,3,0,0,95,1,0,2,1,51,0,2,2,0,0,0,0,1,0,0,0,1
48,1,28,41856,3,2,3,0,0,54,4,2,1,1,36,0,3,4,1,1,0,0,0,0,0,0,1
49,0,8,34752,3,1,3,1,1,76,4,3,2,1,60,0,3,2,1,1,0,0,0,0,1,0,0
41,0,16,45616,4,1,4,0,1,65,3,3,2,2,60,0,3,1,0,0,0,0,1,0,0,1,0
26,0,14,33624,4,1,3,2,0,31,2,5,3,1,37,0,3,1,0,1,0,0,0,0,0,0,1
